Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
entrance|0.000104868612971,optimize|0.0001047516957,directly|5.3551548354e-05,involving|0.000109482672421,desirable|0.000101888099183,fmy|9.38824963472e-05,clarity|3.84130101648e-05,unlike|1.65745881477e-05,practitioner|5.01537043545e-05,choose|0.000123352167856,subtended|4.45216400022e-05,modification|0.000113113567937,consistently|9.7796991618e-06,length|7.44712427053e-05,unanswered|2.81175951792e-05,impacted|0.000113430080908,team|0.000104019381488,accomplish|0.000120861943973,naturally|7.91476750722e-05,programmer|0.000100535987092
cell|0.000104868612969,subset|0.000104751695696,collaboration|5.3551548344e-05,vector-valued|0.00010948267242,applying|0.000101888099183,cartography|9.38824963412e-05,paragraph|3.84130091719e-05,gravity|1.65745863612e-05,iterative|5.01537038238e-05,significance|0.000123352167856,generative|4.45216399616e-05,humanity|0.000113113567933,hide|9.77967916985e-06,shader|7.4471242702e-05,length|2.81175947619e-05,branch-on-need|0.000113430080907,discrimination|0.000104019381482,refine|0.000120861943973,collision|7.91476750319e-05,predefined|0.000100535987084
dominated|0.000104868612969,space|0.000104751695695,leader|5.35515483054e-05,alway|0.000109482672418,reservoir|0.000101888099181,involve|9.38824963346e-05,noisy|3.84130086249e-05,fall|1.65745828317e-05,hamper|5.01537037789e-05,minor|0.000123352167856,elaborate|4.45216397544e-05,heritage|0.00011311356793,low-level|9.77966861177e-06,behavior|7.44712427001e-05,targeted|2.81175924855e-05,exploded|0.000113430080907,transforming|0.000104019381482,stochastically|0.000120861943973,reading|7.9147675026e-05,reasonable|0.000100535987079
commercial|0.000104868612969,iterate|0.000104751695695,gaining|5.35515482747e-05,coloring|0.000109482672417,juxtaposed|0.000101888099178,aerospace|9.38824963266e-05,state-of-the-art|3.84130084115e-05,identity|1.65745817773e-05,intelligence|5.01537036444e-05,conjunctive|0.000123352167856,began|4.45216395191e-05,databasis|0.00011311356792,synthesizing|9.7796456867e-06,baseline|7.44712426978e-05,consider|2.81175924549e-05,brief|0.000113430080906,portion|0.000104019381481,useful|0.000120861943973,unanswered|7.91476750184e-05,bearing|0.000100535987079
streamline|0.000104868612968,testing|0.000104751695694,judgement|5.35515481801e-05,challenge|0.000109482672412,allowing|0.000101888099176,clarity|9.38824963138e-05,conclusion|3.84130079514e-05,manually|1.65745770178e-05,gain|5.01537035349e-05,neighbor|0.000123352167855,unstated|4.45216390225e-05,long-term|0.00011311356792,demonstrator|9.77964032887e-06,incrementally|7.44712426921e-05,speedup|2.81175918417e-05,pair|0.000113430080904,along|0.00010401938148,breakdown|0.000120861943973,evaluate|7.91476750148e-05,portion|0.000100535987066
company|0.000104868612966,balancing|0.000104751695694,diverse|5.35515481253e-05,sensor|0.000109482672412,dirichlet|0.000101888099173,coherent|9.38824962962e-05,modified|3.84130074078e-05,major|1.65745646714e-05,stenose|5.01537032179e-05,computer-supported|0.000123352167855,comprehension|4.45216390073e-05,psychology|0.000113113567917,cardiovascular|9.77961760621e-06,auditory|7.44712426817e-05,analyst'|2.8117590617e-05,incurred|0.000113430080897,destination|0.000104019381477,adaptive|0.000120861943973,abstracting|7.91476750047e-05,quickly|0.000100535987063
electronic|0.000104868612965,point-based|0.000104751695692,navigate|5.35515480783e-05,applied|0.000109482672411,hypothesize|0.000101888099172,taken|9.3882496288e-05,compres|3.84130072652e-05,apus|1.65745632923e-05,story|5.01537031616e-05,squarified|0.000123352167855,precompute|4.45216384422e-05,overwhelm|0.000113113567917,q|9.77960882288e-06,informal|7.44712426235e-05,top-down|2.81175901956e-05,suffer|0.000113430080896,acquire|0.000104019381473,collecting|0.000120861943972,retrieval|7.91476749913e-05,nonlinear|0.000100535987061
forensic|0.000104868612963,exploded|0.000104751695692,co-located|5.35515480207e-05,heritage|0.000109482672409,back|0.000101888099164,minimally|9.38824962855e-05,radiology|3.84130060204e-05,enthusiastic|1.65745625641e-05,biologist|5.01537020014e-05,lengthy|0.000123352167855,enabled|4.45216382258e-05,deciding|0.000113113567917,spuriou|9.77958465568e-06,emphasize|7.44712426159e-05,minute|2.8117590039e-05,edge|0.000113430080894,21|0.000104019381472,suboptimal|0.000120861943972,commerce|7.91476749812e-05,convex|0.000100535987035
fitting|0.00010486861296,les|0.000104751695691,final|5.35515479453e-05,background|0.000109482672404,determine|0.000101888099164,high-bandwidth|9.3882496283e-05,classified|3.84130060138e-05,conversational|1.65745584328e-05,assessed|5.01537016557e-05,wind|0.000123352167853,desirable|4.45216371583e-05,informed|0.000113113567914,invest|9.77958103035e-06,initialization|7.44712425985e-05,lab|2.81175885023e-05,modern|0.00011343008089,dispersion|0.000104019381467,color-mapping|0.000120861943972,play|7.9147674981e-05,projected|0.000100535987018
editable|0.00010486861296,fractional|0.000104751695689,accurate|5.3551547901e-05,tiling|0.000109482672404,common|0.000101888099164,lastly|9.38824962695e-05,neuroscience|3.84130058854e-05,comfortably|1.65745566845e-05,though|5.01537015959e-05,scented|0.000123352167852,five|4.45216370555e-05,toward|0.000113113567908,closenes|9.7795539196e-06,indicator|7.44712425953e-05,distracting|2.81175874161e-05,convert|0.000113430080889,attempted|0.000104019381467,inter-disciplinary|0.000120861943972,gridded|7.91476749459e-05,cosmology|0.000100535987004
spectrum|0.000104868612959,explore|0.000104751695688,multi-faceted|5.35515478572e-05,merging|0.000109482672401,conditional|0.000101888099164,however|9.38824962687e-05,short|3.84130056713e-05,bigger|1.65745562697e-05,eight|5.0153701154e-05,developing|0.000123352167852,safe|4.45216363226e-05,interpolating|0.000113113567906,v|9.77954510161e-06,subnetwork|7.44712425827e-05,superiority|2.81175867629e-05,comparative|0.000113430080889,handle|0.000104019381464,decade|0.000120861943971,radio|7.91476749414e-05,banking|0.000100535987004
nino|0.000104868612959,construction|0.000104751695687,rationale|5.3551547807e-05,programming|0.000109482672397,still|0.000101888099161,plotting|9.38824962684e-05,wimp|3.84130053194e-05,considerably|1.65745488391e-05,fashion|5.01537009452e-05,derived|0.000123352167851,side-by-side|4.45216356029e-05,weighted|0.000113113567904,routing|9.77953737647e-06,modality|7.44712425816e-05,biology|2.81175858591e-05,gi|0.000113430080889,hybrid|0.000104019381453,tabletop|0.000120861943971,monitoring|7.91476749374e-05,originally|0.000100535987003
deficient|0.000104868612957,anisotropic|0.000104751695687,algorithmic|5.35515477923e-05,blood|0.000109482672397,award|0.000101888099159,could|9.38824962644e-05,sustainability|3.84130052325e-05,compelling|1.65745444906e-05,traffic|5.01537009259e-05,speech|0.000123352167851,indicator|4.45216348319e-05,poor|0.000113113567897,feature-extraction|9.7795286293e-06,4|7.4471242566e-05,devoted|2.81175847386e-05,massive|0.000113430080889,vesselnes|0.000104019381444,phenomena|0.000120861943971,distorting|7.91476749305e-05,treemap|0.000100535987
traceles|0.000104868612957,assigned|0.000104751695685,convenient|5.35515477811e-05,assure|0.00010948267238,designing|0.000101888099156,simultaneou|9.38824962637e-05,shared|3.84130049873e-05,kind|1.6574540388e-05,fair|5.01537009057e-05,slicing|0.000123352167851,kernel|4.45216347726e-05,automate|0.000113113567888,differ|9.77952415077e-06,ensure|7.44712425481e-05,assistance|2.81175840644e-05,size|0.000113430080888,confirming|0.000104019381439,decomposed|0.000120861943971,considering|7.91476749295e-05,n-dimensional|0.000100535987
banding|0.000104868612957,equation|0.000104751695684,united|5.35515477745e-05,default|0.00010948267238,deviation|0.000101888099156,encoding|9.38824962616e-05,grouped|3.84130047363e-05,correlate|1.6574539487e-05,vehicle|5.01537007917e-05,dust|0.00012335216785,competing|4.45216347303e-05,formation|0.000113113567887,projective|9.77952350252e-06,flexibility|7.44712425366e-05,attention|2.81175835673e-05,analyst's|0.000113430080888,germany|0.000104019381436,ultimately|0.000120861943971,lookup|7.9147674927e-05,distant|0.000100535986997
dealing|0.000104868612956,refine|0.00010475169568,larger|5.35515477417e-05,approximated|0.000109482672378,mini-challenge|0.000101888099155,closely|9.38824962584e-05,inversion|3.84130046974e-05,linking|1.65745357261e-05,managed|5.01537005986e-05,sought|0.00012335216785,vistum|4.45216340343e-05,directory|0.000113113567883,inviting|9.77951604584e-06,team|7.44712425106e-05,conversely|2.81175834025e-05,future|0.000113430080887,physiological|0.000104019381436,suspect|0.00012086194397,modifying|7.91476749027e-05,road|0.000100535986993
time-critical|0.000104868612954,supervised|0.000104751695679,premise|5.35515477173e-05,error|0.000109482672378,vanish|0.000101888099146,structural|9.38824962517e-05,might|3.84130042633e-05,yet|1.65745352846e-05,dealing|5.01537001326e-05,cross-filtering|0.00012335216785,reason|4.45216329423e-05,correlated|0.000113113567878,sort|9.77950988549e-06,destination|7.44712425061e-05,monitoring|2.81175828394e-05,medical|0.000113430080887,interfaces-graphical|0.000104019381436,anatomical|0.00012086194397,calendar|7.91476748651e-05,asium|0.000100535986985
simulate|0.000104868612954,classification|0.000104751695679,facilitate|5.3551547667e-05,wikipedium|0.000109482672376,structural|0.000101888099144,expensive|9.38824962498e-05,paid|3.84130034224e-05,know|1.65745332139e-05,international|5.0153699934e-05,subnetwork|0.00012335216785,note|4.45216324022e-05,attitude|0.000113113567876,disease|9.77950000584e-06,dedicated|7.44712425054e-05,cyclic|2.81175825501e-05,parse|0.000113430080886,federal|0.000104019381432,differential|0.000120861943969,transport|7.9147674864e-05,extension|0.000100535986982
google|0.000104868612952,objective|0.000104751695679,opaque|5.35515476568e-05,refining|0.000109482672375,joint|0.000101888099143,formula|9.38824962413e-05,guidance|3.84130029338e-05,mutation|1.65745318591e-05,multimodal|5.01536998301e-05,interrelated|0.000123352167849,art|4.45216315358e-05,revealed|0.000113113567874,juxtaposing|9.77949471329e-06,bounding|7.44712424958e-05,entitled|2.81175818306e-05,16|0.000113430080884,sequence|0.000104019381431,cleveland|0.000120861943969,ensemble|7.91476748547e-05,spiral|0.000100535986969
empty|0.000104868612952,benchmark|0.000104751695678,intrinsic|5.35515476299e-05,socialaction|0.000109482672375,seeking|0.000101888099141,originate|9.38824962403e-05,adopt|3.84130028796e-05,evidence|1.65745284706e-05,adjusting|5.01536987229e-05,ibfv|0.000123352167849,load|4.45216313486e-05,externalization|0.000113113567871,non-planar|9.77948919254e-06,brought|7.44712424941e-05,understandability|2.81175807885e-05,remarkably|0.000113430080883,spray|0.000104019381419,move|0.000120861943968,weather|7.91476747782e-05,york|0.000100535986964
custom|0.000104868612951,transportation|0.000104751695677,commercial|5.35515475944e-05,overplotting|0.000109482672374,vistrail|0.000101888099136,texturing|9.38824962361e-05,intelligible|3.84130024717e-05,noted|1.65745239712e-05,starting|5.01536986959e-05,modifying|0.000123352167849,biology|4.45216312024e-05,embassy|0.000113113567863,rupture|9.77948805262e-06,cross-disciplinary|7.44712424588e-05,decision-making|2.8117579659e-05,avoiding|0.000113430080882,binning|0.000104019381418,equipment|0.000120861943968,informatic|7.91476747766e-05,contribution|0.000100535986959
obtain|0.000104868612949,dye|0.000104751695676,overlap|5.35515475659e-05,still|0.00010948267237,query-driven|0.000101888099134,fail|9.38824962309e-05,updated|3.84130024005e-05,5|1.65745231278e-05,graceful|5.01536983611e-05,right|0.000123352167848,alternate|4.45216310036e-05,reducing|0.000113113567863,one-way|9.77948068051e-06,bring|7.44712424554e-05,decouple|2.81175786793e-05,evolution|0.00011343008088,=|0.000104019381409,depict|0.000120861943968,adaptation|7.91476747723e-05,potential|0.000100535986937
casual|0.000104868612948,map|0.000104751695676,converge|5.3551547497e-05,award|0.00010948267237,classic|0.000101888099134,frequency|9.38824962306e-05,theoretically|3.84130021446e-05,helped|1.65745223156e-05,31|5.01536979019e-05,utilization|0.000123352167847,sharing|4.45216308886e-05,worked|0.000113113567862,nontrivial|9.77946500366e-06,registered|7.44712424372e-05,user's|2.81175783082e-05,standard|0.00011343008088,understand|0.000104019381406,huge|0.000120861943968,turn|7.91476747384e-05,greatest|0.000100535986908
nondestructive|0.000104868612948,guided|0.000104751695673,incapable|5.35515474512e-05,subtle|0.000109482672369,oscillation|0.000101888099131,coefficient|9.38824962283e-05,insightful|3.84130020305e-05,revisit|1.6574519494e-05,dtus|5.01536977018e-05,addressed|0.000123352167846,superiority|4.4521630463e-05,percent|0.000113113567862,indicate|9.77944961574e-06,sophisticated|7.44712424228e-05,load|2.8117576176e-05,curator|0.000113430080879,painted|0.000104019381398,api|0.000120861943968,long|7.9147674737e-05,breathing|0.0001005359869
surrounding|0.000104868612948,markov|0.00010475169567,placing|5.35515472987e-05,explore|0.000109482672369,two-level|0.000101888099131,personnel|9.38824962235e-05,alleviate|3.84130020241e-05,mutually|1.65745186966e-05,ymy|5.0153697488e-05,solved|0.000123352167846,supporting|4.4521630079e-05,adjustment|0.000113113567857,compete|9.77943350534e-06,simplicity|7.44712424166e-05,and/or|2.81175760754e-05,located|0.000113430080878,tomographic|0.000104019381391,hatching|0.000120861943968,differentiate|7.91476747265e-05,skipping|0.000100535986895
earthquake|0.000104868612944,gpu|0.000104751695669,asses|5.35515472801e-05,tessellated|0.000109482672368,cycle|0.00010188809913,tediou|9.38824962223e-05,causal|3.84130018139e-05,disease|1.65745175777e-05,ray-casting|5.01536972696e-05,consider|0.000123352167846,floating-point|4.45216293461e-05,assign|0.000113113567851,blend|9.77942935432e-06,intrusion|7.44712424087e-05,wimp|2.81175758978e-05,markov|0.000113430080877,versatility|0.000104019381383,helped|0.000120861943967,anatomical|7.91476746993e-05,toward|0.000100535986891
tediou|0.000104868612944,“the|0.000104751695669,accessible|5.35515472714e-05,fifteen|0.000109482672363,isocontouring|0.00010188809913,starting|9.38824962186e-05,ability|3.84130016202e-05,closenes|1.65745169683e-05,handled|5.01536969563e-05,idea|0.000123352167845,diagnostic|4.45216287854e-05,ago|0.000113113567849,hypercube|9.77942916817e-06,cue|7.44712424077e-05,behind|2.81175743653e-05,time-series|0.000113430080871,variation|0.000104019381379,excel|0.000120861943967,effectively|7.91476746942e-05,cross-filtered|0.000100535986889
demonstration|0.000104868612943,survey|0.000104751695668,see|5.35515472356e-05,conformal|0.000109482672361,regime|0.000101888099129,description|9.38824962181e-05,seeking|3.84130007582e-05,tracker|1.6574516613e-05,meaning|5.01536968458e-05,pie|0.000123352167845,captured|4.45216287328e-05,wikipedium|0.000113113567849,abdominal|9.77941646018e-06,curve|7.44712423935e-05,plain|2.8117571059e-05,amplification|0.000113430080871,decompression|0.000104019381378,viability|0.000120861943965,extrema|7.91476746937e-05,abstract|0.000100535986861
bundling|0.000104868612943,adoption|0.000104751695667,verbal|5.3551547232e-05,higher-dimensional|0.00010948267236,today|0.000101888099127,captured|9.38824962178e-05,extreme|3.84130003021e-05,trend|1.65745110534e-05,undergraduate|5.0153696614e-05,network|0.000123352167843,appeal|4.45216281842e-05,fused|0.000113113567849,asynchronou|9.77941612495e-06,creativity|7.44712423684e-05,3-d|2.8117570172e-05,informative|0.00011343008087,highest|0.000104019381378,rationale|0.000120861943965,reasonable|7.91476746754e-05,bundle|0.000100535986855
suffer|0.000104868612943,huge|0.000104751695666,leverage|5.35515472212e-05,wing|0.000109482672353,accessible|0.000101888099127,diverse|9.38824962098e-05,tactic|3.84130002784e-05,corpus|1.65745079648e-05,pitfall|5.0153696406e-05,adequate|0.000123352167843,resemble|4.45216274029e-05,socialaction|0.000113113567847,hessian|9.77941154592e-06,random|7.44712423632e-05,accordingly|2.81175695923e-05,intelligence|0.000113430080869,multi-variate|0.000104019381378,virtually|0.000120861943965,reliance|7.91476746581e-05,modeling|0.00010053598684
