Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
regard|2.80519027679e-05,contradicting|0.000117273456352,manager|3.54348248889e-05,high-level|6.39414455158e-05,retrieval|8.75807974181e-05,evolution|6.80873568273e-05,distinct|0.000103520663979,balloon|7.57563527308e-05,processing|0.000103457290035,maximizing|8.61670394334e-05,n|9.92406575252e-05,semi-transparent|6.87802620567e-05,quick|0.000134135636886,literature|8.82640765795e-06,ie|7.14606920648e-05,haptic|3.53686167972e-05,clarify|7.83475869773e-05,refining|0.000117913575752,in-place|3.08080440437e-05,engaging|7.14049631798e-05
best|2.80519026565e-05,spreadsheet|0.000117273456352,cue|3.54348248034e-05,inconsistency|6.3941445506e-05,recoloring|8.75807974157e-05,chance|6.80873568246e-05,pleasing|0.000103520663979,summative|7.57563527289e-05,selecting|0.000103457290034,reaching|8.61670394334e-05,on-line|9.9240657525e-05,gray|6.87802620548e-05,sophisticated|0.000134135636886,shell|8.82640655784e-06,free|7.1460692014e-05,involve|3.53686167874e-05,psychology|7.83475869744e-05,maxima|0.000117913575752,developing|3.08080438481e-05,aware|7.14049631712e-05
prioritized|2.80519024794e-05,extremum|0.000117273456352,today|3.54348246105e-05,multifield|6.39414455019e-05,formidable|8.75807974151e-05,limiting|6.80873568027e-05,never|0.000103520663977,ancestor|7.57563527212e-05,wavelet|0.000103457290034,decomposed|8.61670394333e-05,consisting|9.92406575249e-05,novel|6.8780262052e-05,pollution|0.000134135636885,concavity|8.82640610026e-06,tracked|7.14606919917e-05,electron|3.53686167613e-05,host|7.8347586957e-05,innovation|0.000117913575752,cartesian|3.08080435862e-05,herein|7.14049631693e-05
definition|2.80519024469e-05,invariance|0.000117273456351,glyph|3.5434824061e-05,automated|6.39414454939e-05,beforehand|8.75807974124e-05,selectively|6.80873567987e-05,attribute|0.000103520663976,parent-child|7.57563527212e-05,buried|0.000103457290033,traverse|8.61670394299e-05,scale|9.92406575246e-05,bump|6.87802620318e-05,enterprise|0.000134135636885,san|8.82640600057e-06,relational|7.14606919048e-05,textured|3.53686166664e-05,diagnosi|7.83475869564e-05,navigation|0.000117913575752,weather|3.08080435707e-05,smaller|7.14049631425e-05
decision-making|2.80519017404e-05,predict|0.000117273456351,creating|3.54348238919e-05,especially|6.39414454909e-05,engine|8.75807974116e-05,impossible|6.80873567569e-05,coder|0.000103520663975,pass|7.57563527171e-05,management—life|0.000103457290032,coarse|8.61670394277e-05,continuously|9.92406575236e-05,distinction|6.8780262003e-05,bayesian|0.000134135636885,collaboration|8.82640584033e-06,ultimately|7.14606919024e-05,interdependent|3.53686166449e-05,influenced|7.83475869381e-05,systems]|0.000117913575751,grayscale|3.08080432151e-05,efficacy|7.14049631323e-05
marching|2.80519015352e-05,similar|0.00011727345635,started|3.54348238001e-05,navigator|6.39414454672e-05,immense|8.75807974096e-05,base|6.80873567127e-05,suitability|0.000103520663974,stroke|7.57563527023e-05,topological|0.000103457290032,mitigate|8.61670394277e-05,aid|9.92406575222e-05,oriented|6.87802620014e-05,pixel|0.000134135636885,risk|8.82640581583e-06,hcus|7.1460691893e-05,joint|3.53686166406e-05,basing|7.83475869354e-05,169|0.000117913575751,dedicated|3.08080431755e-05,cerebral|7.14049631256e-05
topography|2.80519012359e-05,visual-interactive|0.00011727345635,merging|3.54348237221e-05,material|6.3941445453e-05,fine|8.75807974082e-05,gleaned|6.80873567109e-05,render|0.000103520663973,vectorized|7.57563526984e-05,relevance|0.000103457290031,addition|8.61670394268e-05,vistrail|9.92406575216e-05,living|6.87802619873e-05,category|0.000134135636885,accessing|8.82640557312e-06,modern|7.14606918882e-05,web-based|3.53686164814e-05,gateway|7.83475869242e-05,[user/machine|0.000117913575751,complement|3.08080430248e-05,subset|7.14049631221e-05
semiology|2.80519012296e-05,configuration|0.000117273456349,brick-based|3.54348235378e-05,investigating|6.39414454352e-05,wireles|8.75807974059e-05,implement|6.80873567089e-05,solution|0.000103520663973,rational|7.57563526891e-05,addres|0.000103457290031,browse|8.61670394257e-05,post-processing|9.92406575192e-05,none|6.87802619864e-05,example-based|0.000134135636884,trend|8.82640523611e-06,unlike|7.14606918723e-05,left|3.53686164427e-05,onto|7.83475869219e-05,[visualization]|0.000117913575751,overcoming|3.08080429961e-05,movement|7.14049631101e-05
diagnosing|2.80519011565e-05,rounding|0.000117273456349,streamed|3.54348235378e-05,leveraging|6.39414454343e-05,sa|8.75807974057e-05,pre-defined|6.80873566996e-05,surgery|0.000103520663972,diagram|7.57563526689e-05,6|0.000103457290031,extension|8.6167039422e-05,refinement|9.92406575164e-05,owner|6.87802619849e-05,decomposition|0.000134135636884,necessity|8.82640506207e-06,notably|7.14606918232e-05,hyperplane|3.53686160891e-05,balloon|7.83475869063e-05,reproduce|0.000117913575751,crucial|3.08080429725e-05,unexpected|7.14049630991e-05
node-link|2.80519011412e-05,suspect|0.000117273456348,considering|3.5434823396e-05,evolve|6.39414454343e-05,leverage|8.7580797405e-05,sphere|6.8087356664e-05,topology-based|0.00010352066397,pathology|7.57563526619e-05,skipping|0.000103457290031,cardiovascular|8.61670394212e-05,al'|9.92406575149e-05,bia|6.87802619811e-05,modelling|0.000134135636884,argued|8.82640480014e-06,impacted|7.14606918169e-05,gife|3.53686160338e-05,dramatically|7.83475869052e-05,pivot|0.000117913575751,rationale|3.08080428825e-05,weighted|7.14049630863e-05
whose|2.80519011039e-05,sculpting|0.000117273456348,object-space|3.54348233935e-05,operating|6.39414453967e-05,optimize|8.75807974037e-05,redefining|6.80873566439e-05,researched|0.00010352066397,geospatial|7.57563526599e-05,value|0.000103457290031,b|8.61670394212e-05,abstracted|9.92406575112e-05,incrementally|6.878026197e-05,closely|0.000134135636884,spirit|8.82640466976e-06,researcher|7.14606918086e-05,24|3.5368615857e-05,physically|7.83475868958e-05,encode|0.000117913575751,expansion|3.08080427829e-05,md|7.14049630667e-05
bottleneck|2.80519009666e-05,succes|0.000117273456348,multi-valued|3.54348232763e-05,bottleneck|6.39414453783e-05,graph|8.75807974032e-05,pick|6.80873566424e-05,presidential|0.000103520663966,colonic|7.57563526569e-05,surround|0.00010345729003,measurement|8.61670394178e-05,gleaned|9.92406575104e-05,quantify|6.87802619659e-05,main|0.000134135636884,plotted|8.82640456606e-06,automated|7.1460691808e-05,read|3.5368615844e-05,style|7.83475868688e-05,try|0.00011791357575,driver|3.08080427355e-05,20%|7.14049630552e-05
service|2.80519008604e-05,drife|0.000117273456348,keyword|3.54348230032e-05,completely|6.3941445351e-05,afford|8.7580797402e-05,cope|6.80873566353e-05,overplotting|0.000103520663966,hypothesi|7.57563526479e-05,affecting|0.00010345729003,topological|8.61670394177e-05,meaningfully|9.92406575093e-05,choosing|6.87802619592e-05,conference|0.000134135636884,labelling|8.8264043542e-06,altered|7.146069178e-05,proxy|3.53686155804e-05,similarly|7.83475868497e-05,remedy|0.00011791357575,operational|3.08080426057e-05,interacting|7.14049630459e-05
subdividing|2.80519007901e-05,conveying|0.000117273456347,captured|3.54348227131e-05,hiding|6.39414453504e-05,underexplored|8.75807974018e-05,precision|6.80873566074e-05,conjoint|0.000103520663965,museum|7.57563526447e-05,[8]|0.000103457290029,chosen|8.61670394146e-05,node|9.92406575087e-05,wrapped|6.87802619546e-05,adaptation|0.000134135636884,varied|8.82640423274e-06,sum|7.1460691768e-05,cellular|3.53686155768e-05,svg|7.83475868442e-05,accelerated|0.00011791357575,tangible|3.08080425416e-05,inform|7.14049630412e-05
2|2.80519005502e-05,chromosome|0.000117273456347,respectively|3.54348226607e-05,decrease|6.39414453415e-05,adequate|8.7580797401e-05,understand|6.80873565828e-05,achieved|0.000103520663964,cosmology|7.5756352635e-05,temporally|0.000103457290029,complexity|8.61670394123e-05,geometrically|9.92406575033e-05,segmented|6.87802619513e-05,demand-driven|0.000134135636884,radio|8.82640298957e-06,inspected|7.14606917293e-05,spring|3.53686154188e-05,frequently|7.83475868421e-05,associate|0.00011791357575,interrelated|3.08080423268e-05,polyline|7.14049630361e-05
duplicate|2.80519005223e-05,heuristic|0.000117273456346,minute|3.5434821997e-05,rating|6.39414453281e-05,signature|8.75807973995e-05,alway|6.80873565817e-05,finding|0.000103520663964,on-going|7.57563526291e-05,rfa|0.000103457290028,stem|8.61670394108e-05,isosurfacing|9.92406575007e-05,reconstruct|6.87802619345e-05,preventing|0.000134135636883,sustainability|8.82640295621e-06,identify|7.14606917162e-05,almost|3.53686152517e-05,forecast|7.83475868389e-05,determination|0.000117913575749,balloon|3.0808042274e-05,observation|7.14049630349e-05
approached|2.80519005031e-05,variation|0.000117273456346,meaning|3.54348217539e-05,remove|6.3941445314e-05,concert|8.75807973989e-05,see|6.80873565486e-05,traverse|0.000103520663962,facet|7.57563526278e-05,scale|0.000103457290027,tomography|8.61670394077e-05,stream|9.92406575006e-05,twenty|6.87802619233e-05,long|0.000134135636883,wavelength|8.82640259414e-06,enabling|7.14606917081e-05,messaging|3.53686152377e-05,compelling|7.83475868281e-05,corresponding|0.000117913575749,kind|3.08080421897e-05,advanced|7.14049630205e-05
notably|2.80519005031e-05,especially|0.000117273456346,completed|3.54348216123e-05,sphere|6.39414452953e-05,isp|8.75807973973e-05,portal|6.80873565392e-05,radial|0.000103520663962,utilizing|7.57563526001e-05,compared|0.000103457290025,relevant|8.6167039406e-05,constraint|9.92406575003e-05,giving|6.87802619048e-05,zone|0.000134135636883,conceptualize|8.82640256316e-06,apparent|7.14606917016e-05,spawn|3.5368615002e-05,attract|7.83475868274e-05,center|0.000117913575748,rochester|3.08080419175e-05,guideline|7.14049630165e-05
game|2.80519003449e-05,pathway|0.000117273456346,relating|3.54348214884e-05,bridge|6.39414452235e-05,simply|8.75807973967e-05,sweep|6.80873565308e-05,wireles|0.00010352066396,coupled|7.57563525996e-05,approximately|0.000103457290025,phase|8.61670393995e-05,emphasize|9.92406574985e-05,sensemaking|6.87802619037e-05,reformulate|0.000134135636883,delivering|8.82640197712e-06,currently|7.14606916975e-05,teach|3.53686149907e-05,preserving|7.83475868204e-05,spect|0.000117913575748,2|3.08080418554e-05,sweep|7.14049629714e-05
ultimately|2.80518999153e-05,photometric|0.000117273456346,sufficiently|3.54348213263e-05,longer|6.39414450931e-05,customer|8.7580797396e-05,worker|6.80873565278e-05,modeled|0.000103520663959,undergraduate|7.57563525935e-05,flexible|0.000103457290025,15|8.61670393946e-05,judgement|9.92406574971e-05,parent-child|6.87802618961e-05,coarse-to-fine|0.000134135636883,comprehension|8.8264014666e-06,indicate|7.14606916964e-05,signal|3.53686149181e-05,guideline|7.8347586811e-05,consequence|0.000117913575748,drawing|3.08080418138e-05,successfully|7.14049629525e-05
disadvantage|2.80518996667e-05,ratio|0.000117273456346,costly|3.5434820952e-05,uncompressed|6.39414450811e-05,topology-based|8.75807973952e-05,painted|6.80873565251e-05,isp|0.000103520663958,briefly|7.57563525902e-05,scalar|0.000103457290024,pet|8.6167039391e-05,recovering|9.92406574964e-05,ancestor|6.87802618961e-05,camera|0.000134135636882,none|8.82639996566e-06,speedup|7.14606916879e-05,chart|3.53686146e-05,perceived|7.83475868089e-05,exit|0.000117913575748,excellent|3.08080417303e-05,compelling|7.14049629325e-05
biology|2.80518996045e-05,metal|0.000117273456345,formulating|3.54348207666e-05,dynamical|6.39414450806e-05,motion|8.7580797395e-05,lost|6.80873565165e-05,map-based|0.000103520663957,exercise|7.57563525842e-05,space-time|0.000103457290024,predominantly|8.61670393882e-05,bottleneck|9.92406574946e-05,represented|6.87802618835e-05,slower|0.000134135636882,assisting|8.82639931487e-06,numerou|7.1460691687e-05,union|3.53686145372e-05,stand|7.8347586785e-05,cope|0.000117913575747,ct|3.08080415865e-05,phenomenon|7.14049629205e-05
plastic|2.80518994787e-05,furthermore|0.000117273456344,dispersion|3.54348205599e-05,age|6.39414450717e-05,nuclear|8.75807973948e-05,correctnes|6.80873565131e-05,explanation|0.000103520663957,non-invasive|7.57563525839e-05,animal|0.000103457290024,world'|8.61670393857e-05,coefficient|9.92406574897e-05,found|6.87802618621e-05,collected|0.000134135636882,selected|8.82639905749e-06,third|7.14606916583e-05,meaning|3.53686145328e-05,satellite|7.83475867826e-05,thinking|0.000117913575747,yielding|3.08080412953e-05,1990|7.14049629203e-05
artist|2.80518991707e-05,non-interactive|0.000117273456344,on-demand|3.54348203605e-05,reading|6.39414450456e-05,cumbersome|8.75807973941e-05,compound|6.80873564693e-05,exercise|0.000103520663956,interpretation|7.57563525791e-05,timeline|0.000103457290022,assistant|8.61670393807e-05,phenomenon|9.92406574877e-05,detector|6.87802618585e-05,dof|0.000134135636882,substructure|8.82639818038e-06,differ|7.14606916437e-05,restriction|3.53686143245e-05,affine|7.83475867806e-05,remained|0.000117913575746,considering|3.08080411361e-05,requiring|7.14049628995e-05
gpu-accelerated|2.80518991264e-05,rendered|0.000117273456344,essence|3.54348202299e-05,2nd-order|6.3941445045e-05,moving|8.75807973937e-05,medium|6.80873564281e-05,organization|0.000103520663954,ongoing|7.57563525765e-05,next|0.000103457290019,physicist|8.6167039371e-05,modern|9.92406574859e-05,costly|6.87802618376e-05,initialization|0.000134135636881,topic|8.82639681225e-06,theme|7.14606916404e-05,yielding|3.53686139755e-05,conveniently|7.83475867738e-05,smoother|0.000117913575746,grown|3.08080409308e-05,backscatter|7.14049628816e-05
calculating|2.80518988722e-05,geared|0.000117273456343,viewed|3.54348201393e-05,relevance|6.39414449545e-05,situation|8.75807973923e-05,automated|6.80873564226e-05,frustum|0.000103520663953,scoring|7.575635257e-05,advantage|0.000103457290019,restrict|8.61670393707e-05,directed|9.92406574842e-05,platform|6.87802618371e-05,initiation|0.000134135636881,projecting|8.82639581046e-06,compelling|7.14606916362e-05,variability|3.53686139127e-05,communicative|7.8347586771e-05,coordinated|0.000117913575746,reaching|3.08080407018e-05,fusion|7.14049628668e-05
readily|2.80518987771e-05,behave|0.000117273456343,processed|3.54348198133e-05,hope|6.39414449449e-05,return|8.75807973916e-05,authoring|6.80873564099e-05,discuss|0.000103520663953,irregularly|7.57563525561e-05,modality|0.000103457290018,astronomy|8.61670393683e-05,55|9.92406574816e-05,museum|6.87802618324e-05,adjust|0.000134135636881,total|8.82639569591e-06,gain|7.14606916351e-05,slow|3.53686138139e-05,put|7.8347586749e-05,reconstructed|0.000117913575745,piece|3.0808040659e-05,peptide|7.14049628549e-05
studied|2.8051898771e-05,family|0.000117273456343,polar|3.54348197578e-05,concave|6.39414449384e-05,nspace2|8.75807973911e-05,piece|6.80873563983e-05,switched|0.000103520663952,advanced|7.57563525546e-05,warped|0.000103457290018,controller|8.61670393666e-05,term|9.92406574763e-05,homotopy|6.87802618275e-05,avoidance|0.000134135636881,advancement|8.82639542736e-06,discipline|7.1460691612e-05,accepted|3.5368613719e-05,limitation|7.83475867423e-05,sought|0.000117913575745,anomalou|3.08080400728e-05,editor|7.14049628356e-05
oriented|2.80518987561e-05,commercial|0.000117273456343,discovery|3.54348197147e-05,moving|6.39414449202e-05,shot|8.75807973909e-05,focus+context|6.80873563755e-05,every|0.000103520663952,judge|7.57563525222e-05,topology|0.000103457290017,adjust|8.61670393666e-05,climate|9.92406574755e-05,characterization|6.87802618244e-05,desired|0.000134135636881,inspecting|8.82639508237e-06,infrastructure|7.14606915934e-05,met|3.5368613438e-05,body|7.83475867411e-05,formative|0.000117913575745,lense|3.08080400424e-05,extensively|7.14049628226e-05
negligible|2.80518987469e-05,computer-communication|0.000117273456342,minor|3.54348194649e-05,approached|6.3941444904e-05,informing|8.75807973901e-05,server|6.80873563704e-05,vantage|0.000103520663951,circuit|7.57563525177e-05,formidable|0.000103457290015,range|8.61670393665e-05,minimum|9.92406574751e-05,non-empty|6.87802618032e-05,strength|0.000134135636881,hypercube|8.82639474493e-06,1000|7.14606915867e-05,entrainment|3.53686129609e-05,successive|7.83475867382e-05,cardinality|0.000117913575745,system'|3.08080399257e-05,cycle|7.14049628067e-05
showing|2.80518983645e-05,bono|0.000117273456342,hard|3.54348192657e-05,java|6.39414448876e-05,empirical|8.75807973893e-05,easier|6.80873563669e-05,nspace2|0.000103520663951,trace|7.5756352516e-05,vary|0.000103457290015,straightforward|8.61670393597e-05,highly|9.92406574723e-05,search|6.87802617865e-05,animated|0.000134135636881,whose|8.82639470938e-06,thread|7.14606915718e-05,reductionist|3.53686127525e-05,minimize|7.83475867375e-05,1|0.000117913575744,rear|3.08080399171e-05,reliability|7.14049628058e-05
viewed|2.80518983509e-05,public|0.000117273456341,analogou|3.54348192098e-05,accomplishing|6.39414448593e-05,polyline|8.75807973886e-05,placement|6.80873563454e-05,accurate|0.00010352066395,arrangement|7.57563525094e-05,somewhat|0.000103457290015,drilling|8.61670393585e-05,direct-touch|9.92406574722e-05,stroke|6.8780261773e-05,frequently|0.000134135636881,usage|8.82639407354e-06,ellipsoidal|7.14606915717e-05,neighborhood|3.53686126639e-05,halo|7.83475867338e-05,contact|0.000117913575744,necessitate|3.08080391992e-05,non-interactive|7.1404962802e-05
