Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
collaboratively|0.000114622919488,picking|5.09338280969e-05,powerful|7.11443132106e-05,length|3.83678709575e-05,skeletonization|8.53865619105e-06,sonification|4.92155982472e-05,preservation|7.13662534762e-05,block|0.000102949252206,debate|0.000121618039516,nevertheles|8.96476170016e-05,robustly|8.68760003135e-05,outlier|9.45470347287e-05,official|9.93449827012e-05,sparkline|1.8231278715e-05,grow|6.69783080293e-05,rounding|0.00011105760828,linguistic|5.47113457467e-05,nevertheles|9.95020990594e-05,showing|7.67914701991e-05,halo|8.12092533592e-05
coordinating|0.000114622919488,million|5.09338280949e-05,creativity|7.114431321e-05,lagrangian|3.83678709566e-05,elaborate|8.5386558198e-06,zone|4.92155982381e-05,want|7.13662534686e-05,4000|0.000102949252206,synthesi|0.000121618039516,cooling|8.96476170014e-05,stacking|8.6876000308e-05,attain|9.45470347287e-05,list|9.93449827003e-05,accounted|1.82312786551e-05,proportion|6.69783080112e-05,agree|0.00011105760828,proven|5.47113457425e-05,visible|9.95020990578e-05,richly|7.6791470198e-05,300|8.12092533587e-05
ecology|0.000114622919488,expressive|5.09338280949e-05,wherea|7.11443132051e-05,bernstein-bezier|3.83678709513e-05,potentially|8.53865571485e-06,employ|4.92155982244e-05,acces|7.13662534686e-05,acm|0.000102949252206,version|0.000121618039516,personalized|8.96476170013e-05,navigation|8.68760003072e-05,condition|9.45470347284e-05,air|9.93449826982e-05,updated|1.82312786517e-05,perceptibility|6.69783080019e-05,triangle|0.000111057608279,mini-challenge|5.47113457295e-05,architecture|9.95020990574e-05,tabular|7.67914701974e-05,lend|8.12092533566e-05
expanded|0.000114622919488,technology|5.09338280884e-05,apus|7.1144313204e-05,wavefront|3.83678709438e-05,compres|8.53865566444e-06,portion|4.9215598221e-05,check|7.13662534669e-05,var|0.000102949252206,derivation|0.000121618039516,spreadsheet|8.96476170012e-05,jigsaw|8.68760003033e-05,medical|9.45470347278e-05,energy|9.93449826981e-05,mentioned|1.82312786155e-05,matching|6.69783079997e-05,eliciting|0.000111057608278,single|5.47113457207e-05,coalesce|9.95020990572e-05,doorway|7.67914701952e-05,damage|8.12092533559e-05
unaware|0.000114622919488,recovery|5.09338280853e-05,scanning|7.11443131952e-05,species|3.8367870926e-05,aided|8.53865555474e-06,specialized|4.92155982102e-05,female|7.13662534639e-05,avoided|0.000102949252206,dtus|0.000121618039516,situation|8.9647617001e-05,boundary|8.68760003032e-05,compressing|9.45470347274e-05,evenly-spaced|9.9344982697e-05,42|1.82312785044e-05,axe|6.69783079976e-05,presenting|0.000111057608278,finally|5.47113457022e-05,manipulate|9.95020990565e-05,separate|7.67914701952e-05,google|8.12092533555e-05
emerging|0.000114622919488,span|5.0933828082e-05,understood|7.11443131934e-05,emission|3.83678709191e-05,making|8.53865549677e-06,landscape|4.92155982005e-05,criterium|7.1366253462e-05,simplified|0.000102949252206,multi-user|0.000121618039516,carried|8.96476170005e-05,option|8.6876000303e-05,ground|9.45470347272e-05,leaf|9.9344982696e-05,non-invasive|1.82312785032e-05,accommodate|6.69783079934e-05,regularly|0.000111057608277,highlight|5.47113456936e-05,f|9.9502099056e-05,vistum|7.67914701924e-05,developed|8.12092533551e-05
summary|0.000114622919487,extreme|5.09338280776e-05,loop|7.11443131885e-05,tomography|3.83678708898e-05,directional|8.53865549423e-06,automatically|4.92155981882e-05,suite|7.13662534572e-05,co-citation|0.000102949252205,iso|0.000121618039515,majority|8.96476169999e-05,ease|8.68760003011e-05,interestingnes|9.45470347267e-05,artificial|9.9344982696e-05,annotated|1.82312784845e-05,importance-driven|6.69783079923e-05,adapted|0.000111057608277,uniformly|5.47113456814e-05,scagnostic|9.95020990554e-05,seem|7.67914701907e-05,visible|8.12092533539e-05
recognizable|0.000114622919487,conformal|5.09338280725e-05,strictly|7.1144313188e-05,generally|3.83678708893e-05,sensor|8.53865541256e-06,photo|4.92155981873e-05,overwhelm|7.13662534557e-05,exactly|0.000102949252205,excitation|0.000121618039515,remember|8.96476169997e-05,threshold|8.68760002991e-05,damage|9.45470347258e-05,increased|9.93449826956e-05,user-specified|1.82312784735e-05,compute|6.69783079868e-05,geospatial|0.000111057608276,accelerating|5.47113456808e-05,threshold|9.95020990538e-05,geospatial|7.67914701892e-05,understood|8.12092533533e-05
artery|0.000114622919487,rasterization|5.09338280623e-05,collected|7.11443131865e-05,intricate|3.83678708739e-05,paragraph|8.53865523185e-06,congestion|4.92155981806e-05,degradation|7.13662534476e-05,generalized|0.000102949252205,complement|0.000121618039515,absolute|8.96476169988e-05,special|8.68760002983e-05,lengthy|9.45470347255e-05,immediate|9.93449826944e-05,attempt|1.82312784029e-05,anatomy|6.69783079774e-05,velocity|0.000111057608276,n|5.47113456775e-05,optimization|9.95020990534e-05,understand|7.67914701858e-05,narrow|8.12092533531e-05
protein'|0.000114622919487,found|5.09338280576e-05,able|7.11443131816e-05,consideration|3.83678708712e-05,prohibitive|8.53865513972e-06,multi-object|4.92155981799e-05,retained|7.13662534408e-05,necessity|0.000102949252205,crash|0.000121618039515,weighted|8.96476169986e-05,calculation|8.68760002902e-05,volumetric|9.45470347251e-05,adjacency|9.93449826944e-05,virtually|1.82312783867e-05,aesthetically|6.69783079565e-05,delaunay|0.000111057608276,readily|5.47113456571e-05,distorted|9.95020990529e-05,assembly|7.67914701858e-05,reproduced|8.12092533527e-05
basin|0.000114622919487,tested|5.0933828054e-05,classroom|7.11443131781e-05,centerline|3.83678708579e-05,activity|8.53865497761e-06,increasingly|4.92155981769e-05,composite|7.13662534406e-05,body-centered|0.000102949252205,apparatu|0.000121618039514,finding|8.96476169982e-05,stock|8.68760002881e-05,eliminate|9.45470347249e-05,2006|9.93449826929e-05,stored|1.82312783742e-05,protection|6.69783079555e-05,stochastically|0.000111057608276,survey|5.4711345647e-05,non-expert|9.95020990506e-05,mainly|7.67914701833e-05,superimposed|8.12092533522e-05
voice|0.000114622919487,empirically|5.09338280524e-05,origin|7.11443131754e-05,measure|3.83678708543e-05,ray-casting|8.53865495651e-06,—|4.92155981626e-05,essential|7.13662534393e-05,affecting|0.000102949252204,entertainment|0.000121618039514,delaunay-based|8.96476169978e-05,mechanical|8.6876000288e-05,necessity|9.45470347248e-05,interest|9.93449826927e-05,playback|1.82312783362e-05,island|6.69783079552e-05,demonstration|0.000111057608276,engineering|5.47113456383e-05,ibfv|9.95020990501e-05,relaxation|7.67914701803e-05,legibility|8.12092533517e-05
guideline|0.000114622919486,reduction|5.09338280423e-05,overcoming|7.11443131752e-05,permit|3.83678708443e-05,slab|8.53865491907e-06,answer|4.92155981504e-05,university|7.13662534379e-05,light-weight|0.000102949252204,context-sensitive|0.000121618039514,hot|8.96476169978e-05,navigational|8.68760002874e-05,ratio|9.45470347246e-05,survey|9.93449826915e-05,asynchronou|1.82312783042e-05,city|6.69783079499e-05,enriched|0.000111057608276,suited|5.47113456246e-05,timeseries|9.950209905e-05,viewed|7.67914701803e-05,reading|8.12092533514e-05
conduction|0.000114622919486,cluttered|5.09338280389e-05,imperfect|7.11443131748e-05,leader|3.83678708425e-05,lense|8.53865478723e-06,picture|4.92155981437e-05,except|7.13662534369e-05,sna|0.000102949252204,calculation|0.000121618039513,scented|8.96476169976e-05,assign|8.6876000287e-05,underutilized|9.45470347245e-05,cope|9.93449826913e-05,warning|1.82312782245e-05,entail|6.69783079452e-05,timeseries|0.000111057608275,pre-integrated|5.4711345619e-05,simplicity|9.95020990481e-05,along|7.67914701793e-05,tessellation|8.12092533489e-05
[21]|0.000114622919486,smaller|5.09338280348e-05,locality|7.11443131714e-05,distribute|3.83678708334e-05,maintaining|8.53865463185e-06,circle|4.92155981362e-05,oil|7.13662534333e-05,iso-surface|0.000102949252204,steering|0.000121618039513,rail|8.96476169975e-05,international|8.68760002859e-05,therefore|9.45470347238e-05,mp|9.93449826909e-05,reformulate|1.8231278031e-05,teaching|6.69783079401e-05,beneficial|0.000111057608275,perceptually|5.47113456147e-05,reusable|9.95020990471e-05,heart|7.67914701782e-05,2-d|8.12092533478e-05
crystal|0.000114622919486,fairly|5.09338280262e-05,minute|7.11443131708e-05,iterative|3.83678708102e-05,twofold|8.5386543587e-06,overwhelming|4.9215598125e-05,array|7.13662534333e-05,systems—human|0.000102949252204,formalize|0.000121618039513,following|8.96476169973e-05,city|8.68760002854e-05,fact|9.45470347231e-05,seamlessly|9.93449826895e-05,education|1.82312779956e-05,adaptively|6.6978307935e-05,synchronization|0.000111057608275,personnel|5.47113456089e-05,disk|9.95020990466e-05,steel|7.67914701781e-05,analysis|8.12092533424e-05
report|0.000114622919486,bayesian|5.0933828026e-05,significantly|7.11443131695e-05,uniform|3.8367870788e-05,equilibrium|8.53865433627e-06,cross-filtered|4.92155981211e-05,programming|7.13662534326e-05,set-typed|0.000102949252203,fossil|0.000121618039513,limit|8.9647616997e-05,advancing|8.68760002847e-05,triangulated|9.4547034723e-05,wave|9.93449826893e-05,intuition|1.82312778587e-05,mosaic|6.69783079294e-05,video|0.000111057608275,expedite|5.47113456016e-05,side-by-side|9.95020990459e-05,acros|7.67914701774e-05,emerge|8.12092533415e-05
evaluated|0.000114622919486,event|5.09338280168e-05,streaming|7.11443131693e-05,in-spire|3.83678707754e-05,monitor|8.53865413721e-06,fully|4.9215598107e-05,met|7.13662534309e-05,optimal|0.000102949252203,phone|0.000121618039513,2005-2007|8.96476169969e-05,statement|8.68760002835e-05,artifact|9.45470347199e-05,operationally|9.9344982689e-05,trying|1.82312778491e-05,largest|6.69783079224e-05,action|0.000111057608275,continue|5.47113456004e-05,union|9.95020990455e-05,imply|7.67914701763e-05,featuring|8.12092533398e-05
droplet|0.000114622919485,scenario|5.0933828016e-05,input|7.114431316e-05,powerful|3.83678707717e-05,speech|8.53865406108e-06,interference|4.92155981047e-05,losing|7.13662534227e-05,hydrothermal|0.000102949252203,coded|0.000121618039513,boat|8.96476169969e-05,ambient|8.68760002822e-05,isocontmy|9.45470347194e-05,taking|9.93449826889e-05,plug-in|1.82312777628e-05,situational|6.69783079048e-05,meaningful|0.000111057608274,verifiable|5.47113455801e-05,utilization|9.95020990451e-05,incrementally|7.67914701756e-05,selection|8.12092533388e-05
encoding|0.000114622919485,extension|5.09338280034e-05,landscape|7.11443131591e-05,proven|3.83678707704e-05,arrow|8.53865374964e-06,mysql|4.92155981036e-05,non-overlapping|7.13662534197e-05,high-|0.000102949252202,disparate|0.000121618039512,consistent|8.9647616996e-05,scenario|8.6876000282e-05,expense|9.45470347192e-05,separate|9.93449826888e-05,citation|1.82312776603e-05,intuition|6.69783078935e-05,xml|0.000111057608274,majority|5.47113455745e-05,wiki|9.95020990447e-05,java|7.67914701719e-05,element|8.12092533381e-05
paid|0.000114622919485,logic|5.0933827991e-05,mechanical|7.11443131567e-05,embedded|3.83678707666e-05,meaning|8.5386537314e-06,outcome|4.92155980768e-05,assess|7.13662534112e-05,b-spline|0.000102949252202,opened|0.000121618039512,query-by-example|8.96476169958e-05,clutter|8.68760002799e-05,conclude|9.45470347189e-05,efficiently|9.93449826882e-05,dissection|1.82312776356e-05,initial|6.69783078907e-05,tile|0.000111057608273,basis|5.47113455714e-05,cylinder|9.95020990439e-05,attractive|7.67914701714e-05,lung|8.1209253338e-05
abstraction|0.000114622919485,extant|5.09338279824e-05,guarantee|7.11443131564e-05,streakline|3.83678707603e-05,template|8.53865359685e-06,intranet|4.92155980686e-05,identify|7.13662534105e-05,spacing|0.000102949252202,lagrangian-eulerian|0.000121618039512,contained|8.96476169953e-05,metal|8.68760002788e-05,amongst|9.45470347179e-05,depiction|9.93449826881e-05,configurable|1.82312775373e-05,considered|6.69783078892e-05,"computing,|0.000111057608273",estimated|5.47113455456e-05,saving|9.95020990438e-05,visible|7.67914701708e-05,dealing|8.12092533375e-05
airway|0.000114622919484,leader|5.09338279798e-05,data-flow|7.11443131548e-05,aggregate|3.83678707591e-05,length|8.53865356254e-06,enjoyability|4.92155980562e-05,acros|7.13662534048e-05,engaging|0.000102949252201,outperformed|0.000121618039511,vessel|8.9647616995e-05,2-manifold|8.6876000274e-05,conventional|9.45470347172e-05,highlighted|9.93449826878e-05,organic|1.82312774172e-05,tendency|6.69783078868e-05,non-interactive|0.000111057608273,curved|5.47113455444e-05,created|9.95020990432e-05,synthesi|7.67914701699e-05,much|8.12092533373e-05
burning|0.000114622919484,preservation|5.09338279793e-05,camera|7.11443131511e-05,packet|3.83678707227e-05,exposed|8.53865348202e-06,tell|4.92155980515e-05,integrating|7.13662533996e-05,predicate|0.000102949252201,diseased|0.000121618039511,intelligence|8.96476169948e-05,primarily|8.68760002729e-05,put|9.45470347171e-05,immediate-mode|9.93449826877e-05,unit|1.82312772404e-05,mechanic|6.69783078785e-05,temporally|0.000111057608273,brief|5.47113455371e-05,language|9.95020990417e-05,needed|7.6791470165e-05,workbench|8.12092533369e-05
sdk|0.000114622919484,transferred|5.09338279639e-05,non-invasive|7.11443131467e-05,organizational|3.83678707209e-05,thank|8.53865334396e-06,count|4.92155980451e-05,could|7.1366253397e-05,av|0.0001029492522,efficiency|0.000121618039511,proportional|8.96476169948e-05,thorough|8.68760002713e-05,curvature|9.45470347169e-05,distinguish|9.93449826872e-05,representational|1.82312771517e-05,coloring|6.6978307877e-05,3-d|0.000111057608273,protocol|5.47113455218e-05,alternative|9.95020990415e-05,hold|7.67914701638e-05,magnetic|8.12092533355e-05
demonstrating|0.000114622919484,experience|5.09338279564e-05,variation|7.11443131466e-05,lattice|3.83678707108e-05,mosaic|8.53865307422e-06,locating|4.92155980412e-05,empirical|7.13662533962e-05,cartesian|0.0001029492522,branching|0.000121618039511,struggle|8.96476169946e-05,appear|8.6876000267e-05,collecting|9.45470347169e-05,curse|9.93449826869e-05,imprecise|1.82312770816e-05,communicating|6.6978307849e-05,anova|0.000111057608273,utilize|5.47113454974e-05,phylogenetic|9.95020990412e-05,assignment|7.67914701638e-05,vector|8.12092533342e-05
formation|0.000114622919484,scaling|5.09338279526e-05,awarenes|7.11443131427e-05,predictor|3.83678707102e-05,placed|8.53865270707e-06,shortly|4.92155980386e-05,raster|7.13662533929e-05,optimization|0.0001029492522,expanding|0.000121618039511,proprietary|8.96476169946e-05,patient'|8.6876000263e-05,emphasizing|9.45470347165e-05,multi-view|9.93449826869e-05,discussion|1.82312770543e-05,notion|6.69783078398e-05,parallelize|0.000111057608272,diffuse|5.47113454917e-05,might|9.95020990404e-05,heatmap|7.67914701591e-05,collected|8.12092533338e-05
date|0.000114622919484,distance|5.0933827951e-05,touch|7.11443131422e-05,discussing|3.83678707021e-05,benefit|8.53865264954e-06,unprecedented|4.92155980352e-05,communicate|7.1366253392e-05,warp|0.0001029492522,persistence|0.00012161803951,regga|8.96476169946e-05,node-link|8.68760002625e-05,unveil|9.45470347161e-05,prototypical|9.93449826868e-05,retrieving|1.82312769892e-05,encountered|6.69783078239e-05,comprehensibility|0.000111057608272,valued|5.47113454873e-05,determine|9.950209904e-05,practical|7.67914701586e-05,little|8.12092533336e-05
avs|0.000114622919483,normally|5.09338279432e-05,realizing|7.11443131405e-05,illustrating|3.83678706883e-05,preferred|8.53865252593e-06,summarizing|4.92155980288e-05,server|7.13662533893e-05,masking|0.0001029492522,iterative|0.00012161803951,ndcore|8.96476169946e-05,spherical|8.68760002619e-05,and/or|9.45470347157e-05,tag|9.93449826861e-05,world'|1.82312769757e-05,careful|6.69783078151e-05,observe|0.000111057608272,integrate|5.4711345484e-05,genetic|9.95020990389e-05,import|7.67914701583e-05,static|8.12092533325e-05
icon|0.000114622919483,favorable|5.09338279392e-05,art|7.11443131388e-05,rapid|3.83678706812e-05,reasonable|8.53865251218e-06,creativity|4.9215598028e-05,substantial|7.1366253384e-05,orthogonal|0.0001029492522,globally|0.00012161803951,wildlife|8.96476169946e-05,widely-used|8.6876000261e-05,projector|9.4547034714e-05,mainly|9.9344982685e-05,remarkable|1.82312768777e-05,continuing|6.69783078085e-05,table|0.000111057608272,collectively|5.47113454831e-05,comprehend|9.95020990384e-05,room|7.67914701571e-05,massively|8.12092533325e-05
leaping|0.000114622919482,hidden|5.09338279325e-05,owner|7.11443131374e-05,etc|3.83678706803e-05,modern|8.53865232312e-06,dozen|4.92155980137e-05,cubic|7.13662533824e-05,dense|0.000102949252199,visible|0.00012161803951,contest'|8.96476169946e-05,enron|8.68760002598e-05,assisting|9.45470347129e-05,winner|9.93449826834e-05,robot|1.8231276786e-05,combustion|6.69783077708e-05,higher|0.000111057608271,homology|5.47113454688e-05,technical|9.95020990383e-05,gathered|7.67914701524e-05,short|8.12092533304e-05
reflect|0.000114622919482,painting|5.09338279219e-05,reduction|7.11443131373e-05,running|3.83678706704e-05,non-real-time|8.53865230581e-06,hot|4.92155980134e-05,take|7.13662533816e-05,acoustic|0.000102949252199,thick|0.00012161803951,ecoterrorism|8.96476169946e-05,simplification|8.68760002584e-05,generic|9.45470347104e-05,b-spline|9.93449826824e-05,linearly|1.82312767219e-05,well-suited|6.69783077664e-05,digital|0.000111057608271,actually|5.47113454674e-05,triangulated|9.95020990379e-05,price|7.6791470151e-05,union|8.12092533303e-05
dispersed|0.000114622919481,replacing|5.0933827918e-05,fast|7.11443131372e-05,measured|3.83678706659e-05,apus|8.53865211726e-06,aesthetically|4.92155979777e-05,ranking|7.13662533794e-05,compression|0.000102949252199,intermediate|0.00012161803951,endangered|8.96476169946e-05,health|8.68760002582e-05,triangle|9.45470347093e-05,generalization|9.93449826816e-05,coarse-to-fine|1.82312766065e-05,contribution|6.69783077634e-05,solvent|0.000111057608271,hope|5.47113454661e-05,higher-dimensional|9.95020990374e-05,determining|7.67914701501e-05,offer|8.120925333e-05
